age,gender,height,weight,workout_type,duration,calories_burned,intensity,calories_intake,bmi,goal_A,goal_B,goal_C,goal_D,goal_E,goal_F,goal_G,goal_H
40,Other,163,119,3,78,627,Low,3036,44.789039858481694,0,1,0,0,1,0,1,0
31,Female,154,64,5,111,552,Low,2372,26.986001011975038,0,1,0,1,0,0,1,1
40,Female,165,66,2,60,244,Low,2997,24.242424242424246,1,0,1,1,0,0,0,0
46,Male,175,50,5,102,548,Low,1920,16.3265306122449,0,0,0,0,0,0,1,1
49,Female,162,115,5,100,515,Medium,3311,43.81953970431336,0,1,0,0,0,0,1,1
21,Male,190,101,2,34,848,High,3215,27.977839335180057,0,1,1,1,0,0,0,0
19,Male,152,71,0,34,484,Low,2893,30.730609418282548,0,1,0,0,0,0,0,0
41,Other,181,94,0,26,105,Low,3599,28.692652849424622,0,1,0,1,0,0,1,0
22,Female,166,89,3,68,918,Low,2685,32.29786616344898,0,1,0,0,1,0,0,0
41,Female,170,53,0,27,590,Medium,2468,18.339100346020764,0,0,0,0,0,0,1,0
59,Male,178,75,4,44,613,Medium,3370,23.671253629592222,0,0,0,0,1,0,1,1
47,Other,184,113,0,96,190,High,3622,33.37665406427221,0,1,0,0,0,0,1,0
54,Female,193,53,4,67,234,Low,1549,14.228569894493813,0,0,0,0,1,0,1,1
41,Male,155,116,4,113,489,High,3733,48.28303850156087,0,0,0,0,1,0,1,1
56,Female,166,119,0,77,577,High,2814,43.18478734213964,0,0,0,0,0,0,1,0
18,Other,161,99,1,70,514,High,3719,38.19297095019482,0,1,0,0,0,0,0,1
33,Female,194,98,5,31,368,Medium,3868,26.03889892655968,0,1,0,1,0,0,1,1
48,Other,179,119,5,72,782,Low,2213,37.13991448456665,0,1,0,0,0,0,1,1
49,Other,192,82,5,11,625,High,2077,22.24392361111111,0,0,0,1,0,0,1,1
26,Female,154,116,4,94,638,Medium,2137,48.912126834204756,0,0,0,0,1,0,1,1
35,Female,171,102,3,25,629,Medium,3638,34.88252795732021,0,1,0,0,1,0,1,0
46,Other,172,95,5,108,676,Medium,2092,32.11195240670633,0,1,0,0,0,0,1,1
21,Other,179,62,0,108,703,Medium,2393,19.350207546580943,0,0,0,1,0,1,0,0
41,Other,171,85,5,92,705,Medium,3667,29.06877329776684,0,1,0,1,0,0,1,1
28,Other,197,53,4,105,131,Medium,3122,13.656626040351465,0,0,0,0,1,0,1,1
27,Other,172,112,4,58,461,High,1930,37.85830178474852,0,0,0,0,1,0,1,1
23,Male,191,81,5,47,217,Medium,2853,22.20333872426743,0,0,0,1,0,1,0,1
45,Female,170,102,3,112,364,Low,2570,35.294117647058826,0,1,0,0,1,0,1,0
51,Other,151,84,2,101,323,Low,3259,36.84048945221701,0,1,0,0,0,0,0,0
38,Other,190,88,2,10,891,High,2378,24.37673130193906,1,0,1,1,0,0,0,0
39,Female,172,99,4,108,954,High,2786,33.46403461330449,0,0,0,0,1,0,1,1
29,Male,157,60,4,75,713,Low,2473,24.341758286340216,0,0,0,0,1,1,1,1
30,Other,195,50,1,118,375,High,1992,13.149243918474689,0,0,0,0,0,0,1,1
26,Other,183,107,1,19,473,High,3333,31.950789811579916,0,1,0,0,0,0,1,1
48,Female,171,87,1,96,928,Low,2050,29.75274443418488,0,1,0,1,0,0,1,1
55,Female,184,78,2,104,443,Medium,2472,23.03875236294896,0,0,0,1,0,0,0,0
29,Male,188,115,2,67,401,Low,1852,32.537347215934815,0,1,0,0,0,0,0,0
40,Female,160,118,1,104,575,Medium,2997,46.09374999999999,0,1,0,0,0,0,1,1
31,Female,189,109,1,54,422,Low,2439,30.514263318496123,0,1,0,0,0,0,1,1
50,Male,150,104,1,76,150,Medium,2627,46.22222222222222,0,1,0,0,0,0,1,1
39,Male,178,61,5,107,110,Low,3174,19.252619618735007,0,0,0,1,0,0,1,1
38,Male,180,90,4,77,257,Low,3291,27.777777777777775,0,0,0,0,1,0,1,1
54,Other,190,100,3,36,223,Medium,2615,27.70083102493075,0,1,0,0,1,0,1,0
57,Female,199,107,5,22,366,Low,2871,27.019519709098255,0,0,0,1,0,0,1,1
52,Female,168,101,1,79,110,High,3202,35.785147392290256,0,1,0,0,0,0,1,1
44,Male,170,88,1,23,736,High,3016,30.449826989619382,0,1,0,0,0,0,1,1
51,Female,179,60,2,117,136,Medium,3605,18.726007303142847,0,0,0,1,0,0,0,0
55,Female,188,88,3,48,233,Low,1624,24.898143956541425,0,0,0,0,1,0,1,0
18,Female,155,94,1,97,919,High,2216,39.12591050988553,0,1,0,0,0,0,0,1
42,Male,163,63,2,81,490,High,2889,23.711844630960897,0,0,1,1,0,0,0,0
30,Female,166,57,1,67,892,Medium,2822,20.685150239512268,0,0,0,1,0,0,1,1
34,Other,181,98,1,86,859,Medium,2685,29.913616800463966,0,1,0,0,0,0,1,1
26,Female,168,108,3,106,541,Medium,3013,38.26530612244898,0,1,0,0,1,0,1,0
51,Female,188,82,4,61,487,Medium,2352,23.20054323223178,0,0,0,0,1,0,1,1
38,Male,198,50,2,39,214,High,2753,12.753800632588511,0,0,1,0,0,0,0,0
48,Female,186,64,5,59,783,High,3019,18.499248468030984,0,0,0,0,0,0,1,1
23,Male,171,92,4,74,558,Medium,3262,31.462672275229988,0,0,0,0,1,0,0,1
32,Female,173,75,0,20,719,High,1617,25.05930702662969,0,1,0,1,0,0,1,0
47,Female,168,53,1,30,978,Low,3666,18.77834467120182,0,0,0,1,0,0,1,1
58,Female,186,86,5,109,683,Medium,1615,24.858365128916635,0,0,0,1,0,0,1,1
45,Female,159,85,4,107,973,High,1985,33.62208773387128,0,0,0,0,1,0,1,1
19,Other,182,93,4,47,208,Medium,3978,28.076319285110493,0,0,0,0,1,0,0,1
51,Female,160,79,4,28,918,Medium,2091,30.859374999999993,0,0,0,0,1,0,1,1
58,Other,175,100,2,99,292,Low,2225,32.6530612244898,0,0,0,0,0,0,0,0
52,Male,187,75,2,51,150,Low,2493,21.447567845806283,0,0,0,1,0,0,0,0
36,Female,180,115,1,114,606,High,2004,35.49382716049382,0,1,0,0,0,0,1,1
47,Male,172,56,2,104,993,Medium,2629,18.92915089237426,0,0,1,1,0,0,0,0
45,Female,159,74,0,15,182,Low,1640,29.270994027135,0,1,0,1,0,0,1,0
27,Female,155,74,4,90,274,Medium,2301,30.80124869927159,0,0,0,0,1,0,1,1
51,Male,185,77,1,119,333,Low,3251,22.498173849525198,0,0,0,1,0,0,1,1
59,Other,182,69,5,110,176,High,3838,20.830817534114235,0,0,0,1,0,0,1,1
20,Other,188,105,3,17,103,Low,2510,29.708012675418743,0,1,1,0,1,0,0,0
41,Other,196,87,3,26,444,Medium,2578,22.646813827571847,0,0,1,0,1,0,1,0
37,Other,174,56,2,115,208,Medium,1817,18.49649887699828,0,0,1,0,0,0,0,0
48,Male,190,112,4,75,116,Low,3124,31.02493074792244,0,0,0,0,1,0,1,1
50,Male,197,87,4,93,861,Medium,3321,22.41748048133165,0,0,0,0,1,0,1,1
44,Other,170,84,2,65,458,Low,3209,29.065743944636683,0,1,1,1,0,0,0,0
19,Female,190,115,1,36,382,Medium,2260,31.855955678670362,0,1,0,0,0,0,0,1
21,Male,188,83,2,79,465,Medium,2936,23.48347668628339,1,0,1,1,0,1,0,0
54,Female,184,115,1,51,190,Medium,1877,33.96739130434783,0,1,0,0,0,0,1,1
58,Other,165,63,2,69,385,Low,1888,23.140495867768596,0,0,0,1,0,0,0,0
36,Male,165,83,1,70,289,Low,2467,30.48668503213958,0,1,0,0,0,0,1,1
31,Male,166,79,2,21,469,Low,2545,28.668892437218755,0,1,1,1,0,0,0,0
56,Male,177,65,3,58,644,Medium,1990,20.747550193111813,0,0,0,0,1,0,1,0
26,Other,151,82,2,113,610,Low,1732,35.963334941449936,0,1,0,0,0,0,0,0
55,Male,160,62,4,70,178,High,3681,24.218749999999996,0,0,0,0,1,0,1,1
49,Male,152,102,0,24,665,Low,3131,44.14819944598338,0,1,0,0,0,0,1,0
33,Female,153,73,1,113,408,High,1643,31.184587124610193,0,1,0,0,0,0,1,1
48,Female,186,73,1,80,239,High,3075,21.10070528384784,0,0,0,1,0,0,1,1
46,Male,156,93,3,108,438,Medium,2992,38.21499013806706,0,1,0,0,1,0,1,0
59,Female,188,74,3,62,860,High,3997,20.937075599818925,0,0,0,0,1,0,1,0
40,Female,195,88,4,91,105,High,2714,23.14266929651545,0,0,0,0,1,0,1,1
51,Female,163,90,5,113,830,High,1585,33.87406375851557,0,1,0,0,0,0,1,1
49,Male,188,107,1,61,729,High,3391,30.273879583521957,0,1,0,0,0,0,1,1
50,Female,185,100,2,58,448,High,3270,29.218407596785973,0,1,1,1,0,0,0,0
23,Male,185,90,4,55,646,Medium,3699,26.296566837107374,0,0,0,0,1,0,0,1
23,Other,170,99,1,113,788,Low,3719,34.256055363321806,0,1,0,0,0,0,0,1
59,Female,174,86,0,68,136,Low,2901,28.405337561104506,0,0,0,1,0,0,1,0
39,Other,174,116,0,55,854,Medium,2990,38.314176245210724,0,1,0,0,0,0,1,0
39,Male,192,81,3,89,425,Medium,2262,21.97265625,1,0,1,0,1,0,1,0
27,Female,184,93,3,20,591,High,3701,27.469281663516067,0,1,1,0,1,0,1,0
45,Other,181,92,0,93,411,Medium,2178,28.082170873904946,0,1,0,1,0,0,1,0
35,Female,174,65,4,32,730,High,2408,21.469150482230148,0,0,0,0,1,1,1,1
22,Female,183,70,5,119,779,High,3927,20.902385858042937,0,0,0,1,0,1,0,1
47,Female,187,93,1,56,366,Medium,3377,26.59498412879979,0,1,0,1,0,0,1,1
29,Other,185,90,2,117,719,Medium,3006,26.296566837107374,0,1,1,1,0,0,0,0
24,Male,173,117,1,82,999,Low,1715,39.09251896154232,0,1,0,0,0,0,0,1
39,Male,189,50,2,78,610,Low,2207,13.997368494722993,0,0,1,0,0,0,0,0
26,Other,157,114,0,71,618,High,2832,46.24934074404641,0,1,0,0,0,0,1,0
29,Female,157,73,0,37,166,Medium,3485,29.61580591504726,0,1,0,1,0,0,1,0
29,Male,173,100,2,47,940,Low,3173,33.41240936883958,0,1,0,0,0,0,0,0
21,Other,150,50,4,108,956,High,3071,22.22222222222222,0,0,0,0,1,1,0,1
43,Female,193,66,2,51,513,High,3439,17.718596472388523,0,0,1,0,0,0,0,0
46,Female,172,85,5,66,813,Low,2693,28.73174689021093,0,1,0,1,0,0,1,1
48,Female,187,74,2,111,996,Low,2781,21.161600274528865,0,0,1,1,0,0,0,0
35,Female,195,70,5,65,423,Low,1953,18.408941485864563,0,0,0,0,0,0,1,1
54,Male,183,57,0,42,697,High,2793,17.020514198692105,0,0,0,0,0,0,1,0
32,Male,176,76,5,11,647,High,3922,24.535123966942148,0,0,0,1,0,1,1,1
59,Male,162,90,2,118,725,High,3199,34.293552812071326,0,0,0,0,0,0,0,0
44,Female,156,63,3,92,103,High,1575,25.88757396449704,0,1,1,0,1,0,1,0
58,Male,150,92,5,78,661,High,2372,40.888888888888886,0,0,0,0,0,0,1,1
29,Female,160,88,3,76,953,Low,1879,34.37499999999999,0,1,0,0,1,0,1,0
34,Female,176,59,2,13,762,Medium,3444,19.047004132231404,1,0,1,1,0,1,0,0
56,Male,171,106,3,14,617,Medium,1663,36.25047023015629,0,0,0,0,1,0,1,0
39,Female,151,98,4,40,104,Medium,3948,42.98057102758651,0,0,0,0,1,0,1,1
50,Female,161,106,1,49,423,Low,2765,40.893484047683344,0,1,0,0,0,0,1,1
20,Male,161,91,0,97,524,Low,2609,35.10667026735079,0,1,0,0,0,0,0,0
23,Other,193,78,4,53,596,Low,1692,20.940159467368254,0,0,0,0,1,1,0,1
52,Male,187,97,1,49,717,High,2627,27.738854413909458,0,1,0,1,0,0,1,1
34,Male,194,77,2,88,258,Low,1845,20.45913487086832,1,0,1,1,0,1,0,0
21,Female,163,104,0,102,271,Medium,2684,39.14336256539576,0,1,0,0,0,0,0,0
43,Male,197,90,5,75,882,Medium,3503,23.19049704965343,0,0,0,1,0,0,1,1
20,Other,168,54,4,110,587,Medium,3704,19.13265306122449,0,0,0,0,1,1,0,1
35,Male,168,50,2,50,378,Low,3320,17.71541950113379,0,0,1,0,0,0,0,0
32,Male,157,85,3,23,571,High,1863,34.484157572315304,0,1,0,0,1,0,1,0
53,Female,196,54,0,25,626,High,3676,14.056643065389423,0,0,0,0,0,0,1,0
41,Male,163,118,0,56,491,High,1601,44.41266137227596,0,1,0,0,0,0,1,0
39,Male,192,64,4,81,361,High,2032,17.36111111111111,0,0,0,0,1,0,1,1
54,Female,172,111,5,93,769,High,2992,37.52028123309898,0,1,0,0,0,0,1,1
18,Male,191,52,1,64,812,Low,1721,14.253995230393905,0,0,0,0,0,0,0,1
25,Other,176,62,3,36,458,High,2746,20.015495867768596,1,0,1,0,1,1,1,0
38,Female,164,66,5,25,523,Low,2365,24.538964901844146,0,0,0,1,0,0,1,1
56,Other,186,63,3,22,504,Medium,3313,18.210197710718,0,0,0,0,1,0,1,0
49,Male,167,117,5,96,554,High,2946,41.95202409552153,0,1,0,0,0,0,1,1
47,Other,196,106,1,16,909,Low,2332,27.59266972094961,0,1,0,1,0,0,1,1
59,Female,195,109,1,64,283,Medium,2673,28.665351742274822,0,0,0,1,0,0,1,1
56,Female,178,107,1,78,290,Low,1541,33.77098851155157,0,0,0,0,0,0,1,1
32,Other,172,50,0,110,422,Medium,2092,16.901027582477017,0,0,0,0,0,0,1,0
39,Female,166,92,0,50,705,Low,2447,33.386558281318045,0,1,0,0,0,0,1,0
28,Other,164,66,2,32,973,Medium,3657,24.538964901844146,1,0,1,1,0,1,0,0
48,Other,161,55,2,106,370,High,3608,21.218317194552675,0,0,1,1,0,0,0,0
51,Other,170,73,5,36,227,Low,3235,25.25951557093426,0,1,0,1,0,0,1,1
57,Male,195,105,3,113,642,High,3564,27.613412228796847,0,0,0,0,1,0,1,0
58,Female,152,76,1,98,414,Medium,2576,32.89473684210526,0,0,0,0,0,0,1,1
38,Other,188,88,2,112,593,High,1713,24.898143956541425,1,0,1,1,0,0,0,0
34,Female,164,83,3,49,611,Medium,2675,30.859607376561577,0,1,0,0,1,0,1,0
51,Female,189,90,1,84,349,High,3350,25.195263290501387,0,1,0,1,0,0,1,1
25,Female,177,105,4,70,702,Low,1982,33.51527338887293,0,0,0,0,1,0,1,1
55,Female,184,57,1,33,441,High,2124,16.836011342155007,0,0,0,0,0,0,1,1
24,Male,162,88,3,15,241,Low,2752,33.53147386069196,0,1,0,0,1,0,0,0
31,Female,188,92,0,82,454,Medium,3901,26.029877772747852,0,1,0,1,0,0,1,0
53,Other,175,72,4,115,127,Low,1642,23.510204081632654,0,0,0,0,1,0,1,1
44,Male,183,54,3,61,481,Medium,2244,16.124697661918837,0,0,1,0,1,0,1,0
20,Female,169,79,0,112,690,Low,1604,27.660095935016283,0,1,0,1,0,0,0,0
20,Other,179,90,5,81,884,High,2378,28.089010954714272,0,1,0,1,0,0,0,1
34,Male,152,50,2,109,706,Medium,1636,21.641274238227147,1,0,1,1,0,1,0,0
25,Male,178,118,4,112,992,Medium,2455,37.242772377225094,0,0,0,0,1,0,1,1
20,Other,178,95,5,14,275,Low,1782,29.983587930816814,0,1,0,0,0,0,0,1
52,Male,192,77,4,110,672,Medium,3212,20.887586805555557,0,0,0,0,1,0,1,1
46,Female,180,66,5,25,361,Medium,1811,20.37037037037037,0,0,0,1,0,0,1,1
20,Female,187,62,0,10,656,Medium,1816,17.72998941919986,0,0,0,0,0,0,0,0
54,Other,192,66,0,82,290,Medium,1971,17.903645833333332,0,0,0,0,0,0,1,0
24,Male,156,84,0,10,928,Low,3437,34.51676528599605,0,1,0,0,0,0,0,0
46,Male,164,80,2,11,135,Medium,3793,29.744199881023206,0,1,1,1,0,0,0,0
28,Other,161,69,3,102,626,Low,3016,26.61934338952972,0,1,1,0,1,0,1,0
34,Female,152,101,2,105,176,High,3007,43.71537396121884,0,1,0,0,0,0,0,0
45,Other,199,93,4,62,677,Low,1837,23.484255448094743,0,0,0,0,1,0,1,1
33,Male,177,117,1,45,779,Low,3819,37.34559034760126,0,1,0,0,0,0,1,1
56,Male,162,74,2,100,230,Medium,2698,28.19692120103642,0,0,0,1,0,0,0,0
42,Female,169,62,2,103,601,Medium,1951,21.707923392038097,0,0,1,1,0,0,0,0
52,Other,176,64,3,106,682,Medium,3590,20.66115702479339,0,0,0,0,1,0,1,0
21,Male,164,73,0,37,945,Medium,3179,27.141582391433676,0,1,0,1,0,0,0,0
42,Female,157,93,5,15,132,Low,2102,37.72972534382733,0,1,0,0,0,0,1,1
21,Male,199,101,3,55,950,Medium,2290,25.504406454382465,0,1,1,0,1,0,0,0
48,Female,191,50,0,48,462,High,1958,13.705764644609523,0,0,0,0,0,0,1,0
51,Female,181,61,3,74,152,High,3264,18.619700253350018,0,0,0,0,1,0,1,0
19,Male,188,59,5,85,798,Low,2070,16.693073789044817,0,0,0,0,0,0,0,1
31,Male,190,109,2,63,631,Medium,2304,30.193905817174517,0,1,0,0,0,0,0,0
51,Male,182,85,5,115,863,Medium,2860,25.661152034778407,0,1,0,1,0,0,1,1
41,Other,168,65,1,33,601,High,2127,23.030045351473927,0,0,0,1,0,0,1,1
24,Male,197,117,1,59,115,Low,3823,30.14764616454946,0,1,0,0,0,0,0,1
43,Female,190,95,1,103,704,High,2500,26.315789473684212,0,1,0,1,0,0,1,1
27,Other,185,114,2,64,506,Low,2972,33.30898466033601,0,1,0,0,0,0,0,0
53,Female,167,70,3,84,409,High,1993,25.099501595611173,0,1,0,0,1,0,1,0
44,Other,193,118,1,45,346,High,3939,31.678702783967356,0,1,0,0,0,0,1,1
55,Female,157,98,4,63,819,Medium,2703,39.75820520102235,0,0,0,0,1,0,1,1
22,Male,189,89,0,28,479,Medium,1731,24.915315920606925,0,0,0,1,0,0,0,0
45,Male,162,87,2,59,430,Low,3738,33.15043438500228,0,1,0,0,0,0,0,0
33,Male,186,101,2,50,587,High,2737,29.194126488611396,0,1,1,1,0,0,0,0
55,Female,188,90,2,54,886,High,2311,25.46401086464464,0,1,0,1,0,0,0,0
44,Other,176,86,5,87,602,Medium,2467,27.763429752066116,0,1,0,1,0,0,1,1
30,Other,180,78,3,90,817,Medium,1691,24.074074074074073,1,0,1,0,1,1,1,0
31,Other,182,115,5,53,471,Low,1988,34.71802922352373,0,1,0,0,0,0,1,1
44,Female,181,60,3,113,226,Low,1930,18.314459265590184,0,0,1,0,1,0,1,0
54,Female,166,57,3,95,926,Medium,3801,20.685150239512268,0,0,0,0,1,0,1,0
32,Female,169,79,4,44,531,Low,1707,27.660095935016283,0,0,0,0,1,0,1,1
56,Female,192,79,4,19,310,Medium,3291,21.43012152777778,0,0,0,0,1,0,1,1
29,Male,183,58,4,16,419,High,3780,17.319119710949863,0,0,0,0,1,0,1,1
18,Male,176,60,4,34,210,Medium,3196,19.369834710743802,0,0,0,0,1,1,0,1
33,Female,158,96,0,23,388,Medium,2040,38.45537574106713,0,1,0,0,0,0,1,0
48,Male,173,99,0,11,294,High,1784,33.07828527515119,0,1,0,0,0,0,1,0
57,Female,189,85,0,51,605,High,3585,23.79552644102909,0,0,0,1,0,0,1,0
40,Female,190,52,1,30,752,Low,2505,14.40443213296399,0,0,0,0,0,0,1,1
52,Other,154,58,1,76,165,Medium,1950,24.456063417102378,0,0,0,1,0,0,1,1
52,Male,166,59,2,68,510,High,3701,21.410944984758313,0,0,0,1,0,0,0,0
23,Female,167,85,0,33,317,High,3829,30.477966223242138,0,1,0,0,0,0,0,0
50,Female,199,50,4,48,982,Medium,2775,12.62594378929825,0,0,0,0,1,0,1,1
24,Female,188,82,0,65,537,Low,2568,23.20054323223178,0,0,0,1,0,1,0,0
46,Female,161,97,0,89,477,Medium,3474,37.42139577948381,0,1,0,0,0,0,1,0
42,Male,193,102,1,107,173,High,3163,27.383285457327716,0,1,0,1,0,0,1,1
57,Other,175,51,5,112,848,Low,3829,16.653061224489797,0,0,0,0,0,0,1,1
29,Male,198,116,4,49,622,Medium,2907,29.58881746760535,0,0,0,0,1,0,1,1
36,Female,198,79,5,26,909,High,2904,20.15100499948985,0,0,0,1,0,0,1,1
28,Male,198,111,0,59,565,Medium,2424,28.313437404346494,0,1,0,1,0,0,1,0
47,Male,160,107,2,92,295,High,1794,41.79687499999999,0,1,0,0,0,0,0,0
31,Female,185,104,0,26,195,Medium,2943,30.38714390065741,0,1,0,0,0,0,1,0
43,Female,187,100,0,17,868,Medium,2996,28.59675712774171,0,1,0,1,0,0,1,0
18,Female,168,114,5,88,720,High,2537,40.39115646258504,0,1,0,0,0,0,0,1
29,Other,185,108,1,22,886,Medium,3550,31.55588020452885,0,1,0,0,0,0,1,1
47,Other,166,65,4,13,919,Medium,2942,23.588329220496444,0,0,0,0,1,0,1,1
28,Male,184,73,1,89,638,Low,2399,21.561909262759922,0,0,0,1,0,0,1,1
18,Male,182,95,5,28,117,Low,1572,28.680111097693512,0,1,0,1,0,0,0,1
37,Male,158,51,2,36,524,Low,2508,20.429418362441915,1,0,1,1,0,0,0,0
59,Female,172,53,3,115,604,High,1733,17.915089237425637,0,0,0,0,1,0,1,0
21,Other,162,91,1,110,590,Low,2479,34.67459228776101,0,1,0,0,0,0,0,1
51,Male,155,100,1,35,766,High,1635,41.62330905306971,0,1,0,0,0,0,1,1
33,Other,164,71,1,39,248,Low,1954,26.397977394408095,0,1,0,1,0,0,1,1
37,Male,163,117,1,47,213,Low,2706,44.03628288607023,0,1,0,0,0,0,1,1
37,Female,167,90,4,82,341,High,1720,32.2707877657858,0,0,0,0,1,0,1,1
38,Other,150,67,5,66,815,Medium,3601,29.77777777777778,0,1,0,1,0,0,1,1
19,Other,168,117,4,19,848,Medium,1791,41.454081632653065,0,0,0,0,1,0,0,1
35,Other,169,109,2,16,949,High,2310,38.163929834389556,0,1,0,0,0,0,0,0
53,Male,165,55,0,96,376,Low,2975,20.202020202020204,0,0,0,1,0,0,1,0
31,Male,157,61,4,68,325,High,2844,24.747454257779218,0,0,0,0,1,1,1,1
19,Male,173,75,2,29,303,Medium,2771,25.05930702662969,0,1,1,1,0,0,0,0
58,Female,176,118,4,64,339,Low,2166,38.09400826446281,0,0,0,0,1,0,1,1
52,Other,198,116,5,107,611,Low,2057,29.58881746760535,0,1,0,1,0,0,1,1
56,Other,183,76,3,85,584,High,2937,22.694018931589476,0,0,0,0,1,0,1,0
59,Female,164,101,2,76,424,Low,3188,37.55205234979179,0,0,0,0,0,0,0,0
31,Other,183,89,1,112,852,High,3914,26.575890590940304,0,1,0,1,0,0,1,1
52,Other,180,92,1,57,621,Low,3320,28.39506172839506,0,1,0,1,0,0,1,1
34,Female,184,88,2,11,393,Low,1674,25.99243856332703,0,1,1,1,0,0,0,0
35,Male,151,109,1,70,633,Medium,2416,47.8049208368054,0,1,0,0,0,0,1,1
52,Male,192,105,3,101,672,Low,3366,28.483072916666668,0,1,0,0,1,0,1,0
26,Other,191,51,5,34,341,Medium,2486,13.979879937501714,0,0,0,0,0,0,1,1
34,Other,172,83,5,68,432,Low,2999,28.055705786911847,0,1,0,1,0,0,1,1
19,Female,179,119,4,79,583,Low,1552,37.13991448456665,0,0,0,0,1,0,0,1
54,Female,180,103,3,59,615,High,1540,31.79012345679012,0,1,0,0,1,0,1,0
27,Female,169,113,2,33,528,Low,1761,39.56444102097266,0,1,0,0,0,0,0,0
37,Female,190,85,4,53,877,Low,2692,23.545706371191137,0,0,0,0,1,0,1,1
42,Female,154,61,5,68,856,High,3740,25.72103221453871,0,1,0,1,0,0,1,1
47,Other,199,101,2,89,733,Medium,2778,25.504406454382465,0,1,1,1,0,0,0,0
45,Other,192,112,1,96,290,Medium,1657,30.381944444444446,0,1,0,0,0,0,1,1
53,Other,189,53,3,45,888,Medium,2333,14.837210604406373,0,0,0,0,1,0,1,0
57,Male,156,57,2,37,223,Medium,3004,23.422090729783037,0,0,0,1,0,0,0,0
45,Female,178,68,2,29,607,Medium,3584,21.461936624163616,0,0,1,1,0,0,0,0
34,Other,157,107,5,29,362,Medium,3598,43.40946894397339,0,1,0,0,0,0,1,1
29,Male,198,62,5,35,875,Low,1690,15.814712784409755,0,0,0,0,0,0,1,1
27,Male,172,65,3,95,996,Medium,2565,21.971335857220122,1,0,1,0,1,1,1,0
18,Female,168,93,1,15,251,High,3324,32.95068027210885,0,1,0,0,0,0,0,1
36,Male,154,112,0,101,360,Low,3911,47.22550177095632,0,1,0,0,0,0,1,0
51,Other,182,63,3,114,552,High,3278,19.01944209636517,0,0,0,0,1,0,1,0
58,Female,195,52,5,94,947,Medium,1804,13.675213675213676,0,0,0,0,0,0,1,1
19,Male,170,83,0,88,756,High,3887,28.719723183391007,0,1,0,1,0,0,0,0
39,Male,188,54,2,22,798,Low,1731,15.278406518786783,0,0,1,0,0,0,0,0
20,Other,161,63,1,31,704,Low,2155,24.3046178773967,0,0,0,1,0,0,0,1
49,Other,157,103,1,45,183,Medium,3101,41.78668505821737,0,1,0,0,0,0,1,1
46,Female,182,73,3,88,655,Medium,1775,22.03840115928028,0,0,1,0,1,0,1,0
44,Other,150,64,2,78,213,Low,2463,28.444444444444443,0,1,1,1,0,0,0,0
56,Female,166,56,3,85,380,Medium,1732,20.322252866889244,0,0,0,0,1,0,1,0
44,Other,175,96,2,78,687,High,3244,31.346938775510203,0,1,0,0,0,0,0,0
47,Male,187,78,1,100,771,Low,2827,22.305470559638533,0,0,0,1,0,0,1,1
35,Male,188,114,0,38,530,Low,3505,32.25441376188321,0,1,0,0,0,0,1,0
32,Other,164,97,0,63,516,High,2899,36.06484235574064,0,1,0,0,0,0,1,0
41,Male,165,112,0,55,771,High,2949,41.13865932047751,0,1,0,0,0,0,1,0
22,Female,180,57,5,99,252,Low,3876,17.59259259259259,0,0,0,0,0,0,0,1
34,Female,156,73,1,78,779,High,3189,29.996712689020377,0,1,0,0,0,0,1,1
24,Male,172,104,1,41,172,High,2108,35.154137371552196,0,1,0,0,0,0,0,1
18,Female,168,113,2,100,101,High,3790,40.036848072562364,0,1,0,0,0,0,0,0
46,Female,157,54,1,26,702,High,3611,21.907582457706194,0,0,0,1,0,0,1,1
32,Male,172,72,4,56,882,High,3718,24.337479718766904,0,0,0,0,1,1,1,1
20,Female,162,57,5,31,924,High,3189,21.719250114311837,0,0,0,1,0,1,0,1
40,Male,176,58,4,42,910,Medium,2654,18.72417355371901,0,0,0,0,1,0,1,1
53,Male,192,111,2,92,887,High,2408,30.110677083333336,0,1,0,0,0,0,0,0
44,Female,153,108,5,79,343,Low,2197,46.1361014994233,0,1,0,0,0,0,1,1
36,Male,188,81,4,11,720,High,2505,22.917609778180175,0,0,0,0,1,0,1,1
43,Other,157,102,0,67,253,Low,2448,41.380989086778364,0,1,0,0,0,0,1,0
39,Female,154,63,4,19,484,High,1962,26.564344746162927,0,0,0,0,1,0,1,1
22,Female,178,57,5,46,245,High,1569,17.99015275849009,0,0,0,0,0,0,0,1
59,Other,156,112,1,57,903,Low,3423,46.022353714661406,0,0,0,0,0,0,1,1
29,Male,196,103,2,108,300,Low,2677,26.81174510620575,0,1,1,1,0,0,0,0
35,Other,165,53,5,25,278,Medium,2702,19.467401285583104,0,0,0,1,0,1,1,1
52,Female,195,116,5,100,788,Medium,2455,30.506245890861276,0,1,0,0,0,0,1,1
20,Male,182,107,2,45,683,High,2383,32.30286197319164,0,1,0,0,0,0,0,0
51,Male,178,109,1,104,991,Medium,3634,34.40222194167403,0,1,0,0,0,0,1,1
41,Other,183,104,1,15,487,High,1572,31.05497327480665,0,1,0,0,0,0,1,1
35,Male,162,75,3,50,540,Medium,3207,28.577960676726104,0,1,1,0,1,0,1,0
30,Male,185,56,0,33,230,Medium,3474,16.362308254200144,0,0,0,0,0,0,1,0
34,Other,152,103,4,29,365,Low,3765,44.58102493074792,0,0,0,0,1,0,1,1
